title,url,img_ref,star_count,review_count,price,is_free_shipping,shipping_price,limited_stock,additional_buy_options
"[Newest] Indoor Amplified HD Digital TV Antenna up to 120+ Miles Range -PACOSO HDTV Antenna with Amplifier Signal Booster for 4K 1080p Fire tv Stick Local Channels and All TV's,Long Coaxial Cable",https://amazon.com/Amplified-Digital-TV-Amplifier-Channels/dp/B07ZYK763N/ref=sr_1_42?dchild=1&keywords=hd+tv&qid=1585364514&sr=8-42,https://m.media-amazon.com/images/I/51RwPv1uIqL._AC_UY654_QL65_ML3_.jpg,4.2,616,$17.59,True,,,True
Echo Show 5 – stay connected and in touch with Alexa - Charcoal,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A07213802W7EJS1ZDRG9I&url=%2FIntroducing-Echo-Show-Compact-Charcoal%2Fdp%2FB07HZLHPKP%2Fref%3Dsr_1_43_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364514%26sr%3D8-43-spons%26psc%3D1&qualifier=1585364514&id=3042991097829492&widgetName=sp_mtf,https://m.media-amazon.com/images/I/5114Id3gfRL._AC_UY654_QL65_ML3_.jpg,4.5,94116,$89.99,True,,,False
Echo Show 8 - stay connected and in touch with Alexa  - Charcoal,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_2?ie=UTF8&adId=A02869872FRMTZ1J98K5I&url=%2FEcho-Show-8%2Fdp%2FB07PF1Y28C%2Fref%3Dsr_1_44_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364514%26sr%3D8-44-spons%26psc%3D1&qualifier=1585364514&id=3042991097829492&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51YBNqnnCyL._AC_UY654_QL65_ML3_.jpg,4.6,26004,$129.99,True,,,False
Sony KDL32W600D 32-Inch HD Smart TV - Black,https://amazon.com/Sony-KDL32W600D-32-Inch-HD-Smart/dp/B01CG8NFQO/ref=sr_1_45?dchild=1&keywords=hd+tv&qid=1585364514&sr=8-45,https://m.media-amazon.com/images/I/81oa9MlP9XL._AC_UY654_QL65_ML3_.jpg,3.9,1055,$298.00,True,,,True
"Hitachi 40C311 40"" Class 1080p LED TV",https://amazon.com/Hitachi-40C311-Class-1080p-LED/dp/B07KGPWG3M/ref=sr_1_46?dchild=1&keywords=hd+tv&qid=1585364514&sr=8-46,https://m.media-amazon.com/images/I/8113Mkk1VbL._AC_UY654_QL65_ML3_.jpg,3.9,6,$144.95,False,$39.95,16,False
"TV Antenna, 2020 Newest HDTV Indoor Digital Amplified TV Antennas 130+ Miles Range with Amplifier TV Signals, HDTV Antenna for 4K Free Local Channels Support All TV's-17ft Coax Cable",https://amazon.com/Antenna-Digital-Amplifier-Channels-Television/dp/B07NS3N1PM/ref=sr_1_47?dchild=1&keywords=hd+tv&qid=1585364514&sr=8-47,https://m.media-amazon.com/images/I/610GuyUO7GL._AC_UY654_QL65_ML3_.jpg,4.3,2572,$26.99,True,,,True
Sony XBR65X900F 65-Inch 4K Ultra HD Smart LED TV with Alexa Compatibility,https://amazon.com/Sony-XBR65X900F-65-Inch-Ultra-Compatibility/dp/B078GZYDFK/ref=sr_1_48?dchild=1&keywords=hd+tv&qid=1585364514&sr=8-48,https://m.media-amazon.com/images/I/61qpvyiS-oL._AC_UY654_QL65_ML3_.jpg,4.5,859,"$1,198.00",True,,19,True
"Digital TV Antenna for Indoor - HDTV Antenna with Amplifier Signal Booster for 4K HD Local Channels with Coaxial Cable Ultra High Definition TVs,Amplified 120 Mile Range Ultra 4K TV Antennas",https://amazon.com/Digital-Antenna-Indoor-Amplifier-Definition/dp/B07Y19B25F/ref=sr_1_49?dchild=1&keywords=hd+tv&qid=1585364514&sr=8-49,https://m.media-amazon.com/images/I/61uBarlWmrL._AC_UY654_QL65_ML3_.jpg,3.5,1185,$23.99,True,,,True
"SANSUI S24 24"" Inch 720p LED HDTV, Built-in with HDMI, USB, High Resolution and Digital Noise Reduction(2020 Model)",https://amazon.com/SANSUI-Built-Resolution-Digital-Reduction/dp/B0827F4DM2/ref=sr_1_50?dchild=1&keywords=hd+tv&qid=1585364514&sr=8-50,https://m.media-amazon.com/images/I/61W+Z27rrUL._AC_UY654_QL65_ML3_.jpg,,,$89.99,True,,,False
"Sony X800G 65 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2019 Model, 65-Inch",https://amazon.com/Sony-X800G-65-Inch-Compatibility/dp/B07N4N4F1N/ref=sr_1_51?dchild=1&keywords=hd+tv&qid=1585364514&sr=8-51,https://m.media-amazon.com/images/I/91xpUHKQ9VL._AC_UY654_QL65_ML3_.jpg,4.5,757,,True,,8,False
"[Latest 2020] Amplified HD Digital TV Antenna, 130+Miles Long-Range Reception Indoor HDTV Antenna with Amplifier, Support 4K 1080P VHF UHF TV Channels, Works for Fire tv Stick",https://amazon.com/Amplified-Long-Range-Reception-Amplifier-Channels/dp/B085WK5S47/ref=sr_1_52?dchild=1&keywords=hd+tv&qid=1585364514&sr=8-52,https://m.media-amazon.com/images/I/61-Wkjqg1cL._AC_UY654_QL65_ML3_.jpg,4.0,41,$19.98,True,,,False
"Fire TV Stick streaming media player with Alexa built in, includes Alexa Voice Remote, HD, easy set-up, released 2019",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A032957537U7AAVZCBAQV&url=%2FFire-TV-Stick-with-Alexa-Voice-Remote%2Fdp%2FB0791TX5P5%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364514%26sr%3D8-53-spons%26psc%3D1&qualifier=1585364514&id=3042991097829492&widgetName=sp_btf,https://m.media-amazon.com/images/I/51ZdmnHKukL._AC_UY654_QL65_ML3_.jpg,4.5,161404,$39.99,True,,,False
"Samsung UN75RU8000FXZA Flat 75-Inch 4K 8 Series Ultra HD Smart TV with HDR and Alexa Compatibility (2019 Model), Gray",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_2?ie=UTF8&adId=A06799713RFWWDX10UZ4R&url=%2FSamsung-UN75RU8000FXZA-Flat-UHD-Smart%2Fdp%2FB07NC9Q1VJ%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364514%26sr%3D8-54-spons%26psc%3D1%26smid%3DA2K7RN1DSQCI9O&qualifier=1585364514&id=3042991097829492&widgetName=sp_btf,https://m.media-amazon.com/images/I/71ayXpGfO8L._AC_UY654_QL65_ML3_.jpg,4.5,1104,,True,,,False
TOSHIBA 43LF711U20 43-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0677249DQMP719W3QDS&url=%2FTOSHIBA-43LF711U20-43-inch-Ultra-Smart%2Fdp%2FB07SB1BMM9%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364523%26sr%3D8-49-spons%26psc%3D1&qualifier=1585364523&id=7201875504450383&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/41erwwQzAnL._AC_UY500_QL65_ML3_.jpg,4.4,18734,$249.99,True,,,False
"Sony X800H 75 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2020 Model, XBR75X800H",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_2?ie=UTF8&adId=A0810882WTJAK5UIIVBW&url=%2FSony-X800H-Inch-Compatibility-XBR75X800H%2Fdp%2FB083R354VH%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364523%26sr%3D8-50-spons%26psc%3D1&qualifier=1585364523&id=7201875504450383&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71UjszdEcgL._AC_UY654_QL65_ML3_.jpg,4.5,26,"$1,498.00",True,,4,False
Pyle 18.5-Inch 1080p LED TV | Ultra HD TV | LED Hi Res Widescreen Monitor with HDMI Cable RCA Input | LED TV Monitor | Audio Streaming | Mac PC | Stereo Speakers | HD TV Wall Mount (PTVLED18),https://amazon.com/Pyle-18-5-Inch-Widescreen-Streaming-PTVLED18/dp/B01LYFI8UF/ref=sr_1_51?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-51,https://m.media-amazon.com/images/I/61OjihD+OhL._AC_UY654_QL65_ML3_.jpg,3.9,138,$119.99,True,,,False
"【Updated 2020】 HD Digital TV Antenna Long Range 150 Miles Indoor Amplified Signal Booster Support 4K 1080P UHF VHF FM Local Free Channels with Coax Cable and USB Power Adapter, Round Shape",https://amazon.com/%E3%80%90Updated-Digital-Antenna-Amplified-Channels/dp/B0836C3RSC/ref=sr_1_52?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-52,https://m.media-amazon.com/images/I/61W5H-+H2LL._AC_UY654_QL65_ML3_.jpg,4.5,44,$21.99,True,,,False
[Upgraded 2020] Amplified HD Digital TV Antenna Long 120 Miles Range - Support 4K 1080p Fire tv Stick and All Older TV's Indoor Powerful HDTV Amplifier Signal Booster - 18ft Coax Cable/AC Adapter,https://amazon.com/Upgraded-Amplified-Digital-Antenna-Miles/dp/B07YQMNC3Z/ref=sr_1_53?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-53,https://m.media-amazon.com/images/I/71uHJoemFkL._AC_UY654_QL65_ML3_.jpg,4.4,999,$26.90,True,,,True
"All-New 2020 Indoor HDTV Digital Antenna 4K HD Freeview Life Local Channels All Type Television Switch Amplifier Signal Booster to 150 Mile, Professional Round Shape",https://amazon.com/Freeview-Channels-Television-Amplifier-Professional/dp/B07VNBD9KS/ref=sr_1_54?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-54,https://m.media-amazon.com/images/I/71PhNtPTjrL._AC_UY654_QL65_ML3_.jpg,4.4,1732,$26.95,True,,,True
"HDTV Antenna, 2020 Newest Indoor Digital TV Antenna 130+ Miles Long Range with Amplifier Signal Booster 4K HD Free Local Channels Support All Television, 17ft Coax Cable",https://amazon.com/Antenna-Digital-Amplifier-Channels-Television/dp/B07NRKB838/ref=sr_1_55?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-55,https://m.media-amazon.com/images/I/61sWL5p4skL._AC_UY654_QL65_ML3_.jpg,4.3,3345,$26.99,True,,,True
Pyle 15.6-Inch 1080p LED TV | Ultra HD TV | LED Hi Res Widescreen Monitor with HDMI Cable RCA Input | LED TV Monitor | Audio Streaming | Mac PC | Stereo Speakers | HD TV Wall Mount (PTVLED15),https://amazon.com/Pyle-15-6-Inch-Widescreen-Streaming-PTVLED15/dp/B01M1D0KL1/ref=sr_1_56?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-56,https://m.media-amazon.com/images/I/81LvAJSYIyL._AC_UY654_QL65_ML3_.jpg,3.7,329,$109.97,True,,1,True
Sony X800H 43 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2020 Model,https://amazon.com/Sony-X800H-43-Inch-Compatibility/dp/B083R24RLN/ref=sr_1_57?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-57,https://m.media-amazon.com/images/I/71UA9ZBUyrL._AC_UY654_QL65_ML3_.jpg,4.5,26,$598.00,True,,2,True
LG Electronics 24LH4830-PU 24-Inch Smart LED TV (2016 Model),https://amazon.com/LG-Electronics-24LH4830-PU-24-Inch-Smart/dp/B01LXHXGZX/ref=sr_1_58?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-58,https://m.media-amazon.com/images/I/810nIV2UfVL._AC_UY654_QL65_ML3_.jpg,4.1,849,$121.99,True,,,True
Echo Show 5 – stay connected and in touch with Alexa - Charcoal,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A07213802W7EJS1ZDRG9I&url=%2FIntroducing-Echo-Show-Compact-Charcoal%2Fdp%2FB07HZLHPKP%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364523%26sr%3D8-59-spons%26psc%3D1&qualifier=1585364523&id=7201875504450383&widgetName=sp_mtf,https://m.media-amazon.com/images/I/5114Id3gfRL._AC_UY654_QL65_ML3_.jpg,4.5,94116,$89.99,True,,,False
"Fire TV Stick streaming media player with Alexa built in, includes Alexa Voice Remote, HD, easy set-up, released 2019",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_2?ie=UTF8&adId=A032957537U7AAVZCBAQV&url=%2FFire-TV-Stick-with-Alexa-Voice-Remote%2Fdp%2FB0791TX5P5%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364523%26sr%3D8-60-spons%26psc%3D1&qualifier=1585364523&id=7201875504450383&widgetName=sp_mtf,https://m.media-amazon.com/images/I/51ZdmnHKukL._AC_UY654_QL65_ML3_.jpg,4.5,161404,$39.99,True,,,False
"Amplified HD Digital TV Antenna up to 120 Miles Range -Indoor HDTV antenna with Powerful Signal Booster,Long Coax Cable,Support 4K 1080P UHF VHF Freeview HDTV Channels for All Indoor TVs-[2020 Newest]",https://amazon.com/Amplified-Antenna-Powerful-Freeview-Channels/dp/B085QGQ9RY/ref=sr_1_61?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-61,https://m.media-amazon.com/images/I/61JlbglygTL._AC_UY654_QL65_ML3_.jpg,,,$18.99,True,,,True
Amplified HD Digital TV Antenna Up to 120 Miles Range - Compatible 4K 1080p Fire Stick and All TV's with Powerful HDTV Amplifier Signal Booster - 13.2ft Long Coax Cable,https://amazon.com/Amplified-Digital-Antenna-Miles-Range/dp/B0843RGTT6/ref=sr_1_62?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-62,https://m.media-amazon.com/images/I/613ZjpiKQIL._AC_UY654_QL65_ML3_.jpg,4.9,87,$18.99,True,,10,False
The Rise of Skywalker: Expanded Edition: Star Wars,https://amazon.com/Rise-Skywalker-Expanded-Star-Wars/dp/B07YSWK212/ref=sr_1_63?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-63,https://m.media-amazon.com/images/I/81lEe3coECL._AC_UY654_QL65_ML3_.jpg,4.0,38,$0.00,True,,,False
VIZIO D40u-D1 40-inch 4k Ultra HD Smart LED TV (2016 Model),https://amazon.com/VIZIO-1080-Smart-LED-D40U-D1/dp/B01A0LGV06/ref=sr_1_64?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-64,https://m.media-amazon.com/images/I/51bPY5AjhSL._AC_UY500_QL65_ML3_.jpg,4.0,1794,$369.98,True,,,True
"LG 24LM520D-WU 24 Inch HD TV Monitor with Remote Control (2019), White",https://amazon.com/LG-24LM520D-WU-Monitor-Remote-Control/dp/B07PJQRCPK/ref=sr_1_65?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-65,https://m.media-amazon.com/images/I/81G49Dp71ML._AC_UY654_QL65_ML3_.jpg,4.4,153,$149.00,True,,,True
"Sony XBR49X800H 49"" X800H 4K Ultra HD LED TV (2020) with Deco Gear Soundbar Bundle",https://amazon.com/Sony-XBR49X800H-X800H-Soundbar-Bundle/dp/B084ZWGWR3/ref=sr_1_66?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-66,https://m.media-amazon.com/images/I/71KeTmSsfDL._AC_UY654_QL65_ML3_.jpg,,,$668.00,True,,3,False
"Samsung 85"" Class 4K Ultra HD (2160p) HDR Smart QLED TV QN85Q70R (2019 Model) (QN85Q70RAFXZA), Slate Black",https://amazon.com/Samsung-Class-Ultra-2160p-QN85Q70R/dp/B07RXCXWWB/ref=sr_1_67?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-67,https://m.media-amazon.com/images/I/81A4PuaO04L._AC_UY654_QL65_ML3_.jpg,4.4,720,"$2,999.99",False,,3,True
"Updated 2020 New Amplified HD Digital TV Antenna, Indoor HDTV Antennas 160 Miles Long Range Signal Wave Booster Support 4K 1080P HD UHF VHF Freeview Amplifier 16.5ft Coax Without Cable",https://amazon.com/Updated-Amplified-Antennas-Freeview-Amplifier/dp/B084MH2KD6/ref=sr_1_68?dchild=1&keywords=hd+tv&qid=1585364523&sr=8-68,https://m.media-amazon.com/images/I/51yNzrab5lL._AC_UY500_QL65_ML3_.jpg,,,$24.99,True,,,False
"Ring Peephole Cam - Smart video doorbell, HD video, 2-way talk, easy installation",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A099366537NAB8G2BG5XQ&url=%2FRing-Peephole-Cam-doorbell-installation%2Fdp%2FB07WHMQNPC%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364523%26sr%3D8-69-spons%26psc%3D1&qualifier=1585364523&id=7201875504450383&widgetName=sp_btf,https://m.media-amazon.com/images/I/41EeOVCHm+L._AC_UY654_QL65_ML3_.jpg,4.2,1171,$199.00,True,,,False
"Fire TV Cube, hands-free with Alexa built in, 4K Ultra HD, streaming media player, released 2019",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_2?ie=UTF8&adId=A07488843I0Y7HDLR5E1U&url=%2Fall-new-fire-tv-cube-with-alexa-voice-remote%2Fdp%2FB07KGVB6D6%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364523%26sr%3D8-70-spons%26psc%3D1&qualifier=1585364523&id=7201875504450383&widgetName=sp_btf,https://m.media-amazon.com/images/I/41fziVetM7L._AC_UY654_QL65_ML3_.jpg,4.3,8014,$119.99,True,,,False
"Samsung UN75RU8000FXZA Flat 75-Inch 4K 8 Series Ultra HD Smart TV with HDR and Alexa Compatibility (2019 Model), Gray",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A06799713RFWWDX10UZ4R&url=%2FSamsung-UN75RU8000FXZA-Flat-UHD-Smart%2Fdp%2FB07NC9Q1VJ%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364530%26sr%3D8-65-spons%26psc%3D1%26smid%3DA2K7RN1DSQCI9O&qualifier=1585364530&id=8243456740403599&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71ayXpGfO8L._AC_UY654_QL65_ML3_.jpg,4.5,1104,,True,,,False
"BOMAKER Native 1080p Full HD Projector, 6500 Lux, 8000:1 Contrast Ratio, 50% Zoom Out, ±50°Horizontal & Vertical Keystone, 300'' Display, Compatible with TV Stick, Android, iOS, HDMI, PC, PS4",https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_2?ie=UTF8&adId=A073893023ON9V11D8YTO&url=%2FBOMAKER-Native-1080p-Full-Projector%2Fdp%2FB07YBQ6D24%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364530%26sr%3D8-66-spons%26psc%3D1&qualifier=1585364530&id=8243456740403599&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71uGGvb9LnL._AC_UY654_QL65_ML3_.jpg,4.4,101,$259.99,True,,,False
"Sceptre Android TV A515CV-UMC 50-inch 4K UHD Smart LED HD TV Google Assistant Chromecast Bluetooth Remote HDR 3840x2160, Machine Black 2020",https://amazon.com/Sceptre-A515CV-UMC-Assistant-Chromecast-Bluetooth/dp/B08511FZLG/ref=sr_1_67?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-67,https://m.media-amazon.com/images/I/81I3i+n7pAL._AC_UY654_QL65_ML3_.jpg,,,$279.97,True,,1,False
"Vizio D-Seires 32"" Class 720p HD Full-Array LED Smart TV with Chromecast Built-in and SmartCast (Renewed)",https://amazon.com/D-Seires-Full-Array-Chromecast-SmartCast-Renewed/dp/B07Y7PDQ4N/ref=sr_1_68?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-68,https://m.media-amazon.com/images/I/51RCnV9LLLL._AC_UY500_QL65_ML3_.jpg,4.3,42,$154.99,True,,,False
"Outdoor Amplified Digital HDTV Antenna with High Gain Amplifier 150 Mile Long Range Support 4K 1080P UHF VHF Freeview 33ft Coax Cable for Indoor/Outdoor/RV/Attic Use, Easy Installation",https://amazon.com/Outdoor-Amplified-Amplifier-Freeview-Installation/dp/B083DCHPVT/ref=sr_1_69?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-69,https://m.media-amazon.com/images/I/61ci+ZYDlbL._AC_UY654_QL65_ML3_.jpg,4.7,12,$42.99,True,,,False
VIZIO 50in Class 4K Ultra HD (2160P) HDR Smart LED TV (D50x-G9 / V505-G9) (Renewed),https://amazon.com/VIZIO-Class-D50x-G9-V505-G9-Renewed/dp/B07NY9XFND/ref=sr_1_70?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-70,https://m.media-amazon.com/images/I/91tjv8qTz1L._AC_UY654_QL65_ML3_.jpg,3.8,152,$299.99,True,,16,False
"HDTV Antenna, TV Antenna Digital Amplified Indoor HD Up to 80 Miles Range, Amplifier Signal Booster Support 4K 1080P UHF VHF Freeview HDTV Channels with Coax Cable",https://amazon.com/Upgraded-1byone-Amplified-Amplifier-Freeview/dp/B00IF70QCW/ref=sr_1_71?dchild=1&keywords=hd+tv&qid=1585364530&smid=A26IMHULYH7PHY&sr=8-71,https://m.media-amazon.com/images/I/71NtH8puL7L._AC_UY654_QL65_ML3_.jpg,3.9,7647,$19.54,True,,,False
"LG 55SM8100AUA Alexa Built-in Nano 8 Series 55"" 4K Ultra HD Smart LED NanoCell TV (2019)",https://amazon.com/LG-55SM8100AUA-Alexa-Built-NanoCell/dp/B07PSKCXTM/ref=sr_1_72?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-72,https://m.media-amazon.com/images/I/91bN+FgS8yL._AC_UY654_QL65_ML3_.jpg,4.3,49,$899.00,True,,,True
"Komodo by Sceptre KU515R 50"" 4K UHD Ultra Slim LED TV 3840x2160 Memc 120, Metal Black 2019",https://amazon.com/Komodo-Sceptre-KU515R-Ultra-3840x2160/dp/B07W68VFGL/ref=sr_1_73?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-73,https://m.media-amazon.com/images/I/91F2-+8KynL._AC_UY654_QL65_ML3_.jpg,4.0,41,$245.98,True,,,True
"HDTV Antenna Amplified Digital Outdoor Antenna 150 Miles Range-360 Degree Rotation Wireless Remote,Supports 2 TVs UHF/VHF/1080P/4K with 33ft RG6 Cable,Mounting Pole",https://amazon.com/Amplified-150-Range-360-Rotation-Wireless/dp/B084DNLN9V/ref=sr_1_74?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-74,https://m.media-amazon.com/images/I/51-gATv5O+L._AC_UY500_QL65_ML3_.jpg,4.7,88,$38.99,True,,,False
TOSHIBA 43LF711U20 43-inch 4K Ultra HD Smart LED TV HDR - Fire TV Edition,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0677249DQMP719W3QDS&url=%2FTOSHIBA-43LF711U20-43-inch-Ultra-Smart%2Fdp%2FB07SB1BMM9%2Fref%3Dsr_1_75_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364530%26sr%3D8-75-spons%26psc%3D1&qualifier=1585364530&id=8243456740403599&widgetName=sp_mtf,https://m.media-amazon.com/images/I/41erwwQzAnL._AC_UY500_QL65_ML3_.jpg,4.4,18734,$249.99,True,,,False
Echo Show 5 – stay connected and in touch with Alexa - Charcoal,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_2?ie=UTF8&adId=A07213802W7EJS1ZDRG9I&url=%2FIntroducing-Echo-Show-Compact-Charcoal%2Fdp%2FB07HZLHPKP%2Fref%3Dsr_1_76_sspa%3Fdchild%3D1%26keywords%3Dhd%2Btv%26qid%3D1585364530%26sr%3D8-76-spons%26psc%3D1&qualifier=1585364530&id=8243456740403599&widgetName=sp_mtf,https://m.media-amazon.com/images/I/5114Id3gfRL._AC_UY654_QL65_ML3_.jpg,4.5,94116,$89.99,True,,,False
Vizio D40F-G9 40-inch 1080p Full Array LED SmartCast HDTV (Renewed),https://amazon.com/VIZIO-Class-Smart-TV-Renewed/dp/B07M8RM5HQ/ref=sr_1_77?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-77,https://m.media-amazon.com/images/I/61Ms8bztRFL._AC_UY654_QL65_ML3_.jpg,3.7,145,,False,,,True
"Antenna TV Digital HD Indoor, 2020 Amplifier TV Antennas for Digital TV 100 to 200 Mile Range HDTV Antenna Support 4K 1080p",https://amazon.com/Antenna-Digital-Amplifier-Antennas-Support/dp/B0836TR31N/ref=sr_1_78?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-78,https://m.media-amazon.com/images/I/61j9YGyeefL._AC_UY654_QL65_ML3_.jpg,4.1,16,$16.90,True,,,True
"Hitachi 22"" Class Full HD 1080p LED TV - 22C32",https://amazon.com/Hitachi-Class-Full-1080p-LED/dp/B084RMSRQG/ref=sr_1_79?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-79,https://m.media-amazon.com/images/I/81aRzff0+0L._AC_UY654_QL65_ML3_.jpg,,,,False,,,True
RCA 39-40 Inch Class LED Full 1080p 60Hz HDTV (Black),https://amazon.com/RCA-39-Inch-Full-1080p-Black/dp/B00856XE7C/ref=sr_1_80?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-80,https://m.media-amazon.com/images/I/91Y6Ne6mbNL._AC_UY654_QL65_ML3_.jpg,3.6,502,$219.99,True,,,True
"TCL 32"" 1080p Smart LED Roku TV (Renewed) - 32S327-B",https://amazon.com/TCL-1080p-Smart-Roku-Renewed/dp/B07ST7CVWN/ref=sr_1_81?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-81,https://m.media-amazon.com/images/I/71xeUKIAktL._AC_UY654_QL65_ML3_.jpg,4.5,156,$134.80,True,,5,False
"Tyler 15.6-Inch Digital LED Widescreen Television - Full Ultra HD 1080p Monitor Flat Screen TV with Stand - HDMI, USB, VGA and Coaxial Port Input – Wall Mountable – Mac PC – Stereo Speakers - AC/DC",https://amazon.com/Tyler-15-6-Inch-Digital-Widescreen-TTV902-15-6-BK/dp/B07H626STV/ref=sr_1_82?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-82,https://m.media-amazon.com/images/I/61rsCol8FGL._AC_UY654_QL65_ML3_.jpg,3.7,177,$111.95,True,,,True
[2020] Amplified HD Digital TV Antenna 80-120 Miles Long-Range Reception Support 4K 1080p Indoor TV Digital HD Antenna Freeview Life Local Channels All Type Television Switch Amplifier Signal Booster,https://amazon.com/Amplified-Long-Range-Reception-Television-Amplifier/dp/B084T7T5C7/ref=sr_1_83?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-83,https://m.media-amazon.com/images/I/61N5mxvuBdL._AC_UY654_QL65_ML3_.jpg,4.7,7,$19.00,True,,,False
Samsung UN40J5200 40-Inch 1080p Smart LED TV (2015 Model),https://amazon.com/Samsung-UN40J5200-40-Inch-1080p-Smart/dp/B00WR292JE/ref=sr_1_84?dchild=1&keywords=hd+tv&qid=1585364530&sr=8-84,https://m.media-amazon.com/images/I/51UUC-n0vKL._AC_UY500_QL65_ML3_.jpg,4.2,2100,$399.99,True,,16,True
